  45,1580284200,    0,   11,14850,  529, 4282,    0, 1769,    7,11096,65535,    0, 1584, 1402,65535,65535,    0
  46,1580284200,    1,    7,10465,  578, 3174,    0, 1182,    8, 9197,    1,    0, 1465, 1242,65535,65535,    0
  47,1580284200,    2,   12,10509,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1041,  893,65535,65535,    0
  48,1580284500,    0,   11,14850,  529, 4282,    0, 1769,    7,11099,65535,    0, 1584, 1402,65535,65535,    0
  49,1580284500,    1,    7,10465,  578, 3176,    0, 1182,    8, 9215,    1,    0, 1465, 1242,65535,65535,    0
  50,1580284500,    2,   12,10509,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1042,  894,65535,65535,    0
  51,1580284800,    0,   11,14850,  529, 4282,    0, 1769,    7,11101,65535,    0, 1584, 1402,65535,65535,    0
  52,1580284800,    1,    7,10468,  578, 3176,    0, 1185,    8, 9229,    1,    0, 1466, 1243,65535,65535,    0
  53,1580284800,    2,   12,10509,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1042,  894,65535,65535,    0
  54,1580285100,    0,   11,14850,  529, 4282,    0, 1769,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  55,1580285100,    1,    7,10470,  578, 3176,    0, 1188,    8, 9234,    1,    0, 1466, 1243,65535,65535,    0
  56,1580285100,    2,   12,10509,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1042,  894,65535,65535,    0
  57,1580285400,    0,   11,14850,  529, 4282,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  58,1580285400,    1,    7,10471,  578, 3176,    0, 1188,    8, 9243,    1,    0, 1466, 1243,65535,65535,    0
  59,1580285400,    2,   12,10509,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1042,  894,65535,65535,    0
  60,1580285700,    0,   11,14850,  529, 4282,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  61,1580285700,    1,    7,10477,  578, 3176,    0, 1190,    8, 9255,    1,    0, 1466, 1243,65535,65535,    0
  62,1580285700,    2,   12,10509,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1044,  896,65535,65535,    0
  63,1580286000,    0,   11,14850,  529, 4282,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  64,1580286000,    1,    7,10479,  578, 3177,    0, 1191,    8, 9266,    1,    0, 1466, 1243,65535,65535,    0
  65,1580286000,    2,   12,10509,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1044,  896,65535,65535,    0
  66,1580286300,    0,   11,14850,  529, 4282,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  67,1580286300,    1,    7,10481,  578, 3178,    0, 1192,    8, 9273,    1,    0, 1466, 1243,65535,65535,    0
  68,1580286300,    2,   12,10511,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1044,  896,65535,65535,    0
  69,1580286600,    0,   11,14850,  529, 4282,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  70,1580286600,    1,    7,10481,  578, 3178,    0, 1192,    8, 9277,    1,    0, 1466, 1243,65535,65535,    0
  71,1580286600,    2,   12,10511,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1044,  896,65535,65535,    0
  72,1580286900,    0,   11,14850,  529, 4282,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  73,1580286900,    1,    7,10482,  578, 3178,    0, 1193,    8, 9287,    1,    0, 1466, 1243,65535,65535,    0
  74,1580286900,    2,   12,10511,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1045,  897,65535,65535,    0
  75,1580287200,    0,   11,14850,  529, 4282,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  76,1580287200,    1,    7,10484,  578, 3178,    0, 1195,    8, 9297,    1,    0, 1466, 1243,65535,65535,    0
  77,1580287200,    2,   12,10511,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1045,  897,65535,65535,    0
  78,1580287500,    0,   11,14851,  529, 4283,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  79,1580287500,    1,    7,10486,  578, 3179,    0, 1195,    8, 9300,    1,    0, 1466, 1243,65535,65535,    0
  80,1580287500,    2,   12,10511,  425, 3764,    0, 1386,    4, 8958,    2,    0, 1045,  897,65535,65535,    0
  81,1580287800,    0,   11,14851,  529, 4283,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  82,1580287800,    1,    7,10488,  578, 3182,    0, 1196,    8, 9303,    1,    0, 1466, 1243,65535,65535,    0
  83,1580287800,    2,   12,10511,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1045,  897,65535,65535,    0
  84,1580288100,    0,   11,14851,  529, 4283,    0, 1770,    7,11102,65535,    0, 1584, 1402,65535,65535,    0
  85,1580288100,    1,    7,10491,  578, 3183,    0, 1196,    8, 9309,    1,    0, 1466, 1243,65535,65535,    0
  86,1580288100,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1046,  898,65535,65535,    0
  87,1580288400,    0,   11,14851,  529, 4283,    0, 1770,    7,11103,65535,    0, 1584, 1402,65535,65535,    0
  88,1580288400,    1,    7,10494,  578, 3185,    0, 1196,    8, 9312,    1,    0, 1466, 1243,65535,65535,    0
  89,1580288400,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1047,  899,65535,65535,    0
  90,1580288700,    0,   11,14851,  529, 4283,    0, 1771,    7,11103,65535,    0, 1584, 1402,65535,65535,    0
  91,1580288700,    1,    7,10498,  578, 3185,    0, 1198,    8, 9313,    1,    0, 1466, 1243,65535,65535,    0
  92,1580288700,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1047,  899,65535,65535,    0
  93,1580289000,    0,   11,14851,  529, 4283,    0, 1771,    7,11104,65535,    0, 1584, 1402,65535,65535,    0
  94,1580289000,    1,    7,10498,  578, 3186,    0, 1198,    8, 9316,    1,    0, 1467, 1244,65535,65535,    0
  95,1580289000,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1048,  900,65535,65535,    0
  96,1580289300,    0,   11,14851,  529, 4283,    0, 1771,    7,11104,65535,    0, 1584, 1402,65535,65535,    0
  97,1580289300,    1,    7,10499,  578, 3187,    0, 1198,    8, 9317,    1,    0, 1467, 1244,65535,65535,    0
  98,1580289300,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1048,  900,65535,65535,    0
  99,1580289600,    0,   11,14851,  529, 4283,    0, 1771,    7,11104,65535,    0, 1584, 1402,65535,65535,    0
 100,1580289600,    1,    7,10501,  578, 3187,    0, 1198,    8, 9320,    1,    0, 1467, 1244,65535,65535,    0
 101,1580289600,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1048,  900,65535,65535,    0
 102,1580289900,    0,   11,14851,  529, 4283,    0, 1771,    7,11104,65535,    0, 1584, 1402,65535,65535,    0
 103,1580289900,    1,    7,10507,  578, 3187,    0, 1198,    8, 9320,    1,    0, 1467, 1244,65535,65535,    0
 104,1580289900,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1048,  900,65535,65535,    0
 105,1580290200,    0,   11,14851,  529, 4283,    0, 1771,    7,11105,65535,    0, 1584, 1402,65535,65535,    0
 106,1580290200,    1,    7,10513,  578, 3187,    0, 1198,    8, 9323,    1,    0, 1467, 1244,65535,65535,    0
 107,1580290200,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1048,  900,65535,65535,    0
 108,1580290500,    0,   11,14851,  529, 4283,    0, 1771,    7,11105,65535,    0, 1584, 1402,65535,65535,    0
 109,1580290500,    1,    7,10514,  578, 3188,    0, 1198,    8, 9326,    1,    0, 1467, 1244,65535,65535,    0
 110,1580290500,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1048,  900,65535,65535,    0
 111,1580290800,    0,   11,14851,  529, 4283,    0, 1771,    7,11105,65535,    0, 1584, 1402,65535,65535,    0
 112,1580290800,    1,    7,10517,  578, 3188,    0, 1198,    8, 9327,    1,    0, 1467, 1244,65535,65535,    0
 113,1580290800,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1048,  900,65535,65535,    0
 114,1580291100,    0,   11,14851,  529, 4283,    0, 1771,    7,11105,65535,    0, 1584, 1402,65535,65535,    0
 115,1580291100,    1,    7,10517,  578, 3190,    0, 1198,    8, 9330,    1,    0, 1467, 1244,65535,65535,    0
 116,1580291100,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1048,  900,65535,65535,    0
 117,1580291400,    0,   11,14851,  529, 4283,    0, 1771,    7,11105,65535,    0, 1584, 1402,65535,65535,    0
 118,1580291400,    1,    7,10522,  578, 3195,    0, 1198,    8, 9331,    1,    0, 1467, 1244,65535,65535,    0
 119,1580291400,    2,   12,10512,  425, 3764,    0, 1387,    4, 8958,    2,    0, 1050,  902,65535,65535,    0
 120,1580116500,    1,   12,14924,  532, 4327,    0, 1787,    7,11385,65535,    0, 1587, 1405,65535,65535,    0
 121,1580116500,    2,    7,10472,  588, 3187,    0, 1173,    8, 9192,    1,    0, 1480, 1247,65535,65535,    0
 122,1580116800,    0,   12,10514,  425, 3777,    0, 1392,    4, 9020,    2,    0, 1041,  893,65535,65535,    0
 123,1580116800,    1,   12,14925,  532, 4328,    0, 1787,    7,11389,65535,    0, 1587, 1405,65535,65535,    0
 124,1580116800,    2,    7,10472,  588, 3187,    0, 1173,    8, 9192,    1,    0, 1480, 1247,65535,65535,    0
 125,1580117100,    0,   12,10514,  425, 3777,    0, 1392,    4, 9020,    2,    0, 1041,  893,65535,65535,    0
 126,1580117100,    1,   12,14928,  532, 4328,    0, 1787,    7,11390,65535,    0, 1587, 1405,65535,65535,    0
 127,1580117100,    2,    7,10472,  588, 3187,    0, 1173,    8, 9192,    1,    0, 1480, 1247,65535,65535,    0
 128,1580117400,    0,   12,10514,  425, 3777,    0, 1392,    4, 9020,    2,    0, 1041,  893,65535,65535,    0
 129,1580117400,    1,   12,14931,  532, 4329,    0, 1787,    7,11393,65535,    0, 1587, 1405,65535,65535,    0
 130,1580117400,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1480, 1247,65535,65535,    0
 131,1580117700,    0,   12,10514,  425, 3777,    0, 1392,    4, 9021,    2,    0, 1041,  893,65535,65535,    0
 132,1580117700,    1,   12,14932,  532, 4329,    0, 1787,    7,11395,65535,    0, 1587, 1405,65535,65535,    0
 133,1580117700,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 134,1580118000,    0,   12,10514,  425, 3777,    0, 1392,    4, 9022,    2,    0, 1041,  893,65535,65535,    0
 135,1580118000,    1,   12,14935,  532, 4329,    0, 1787,    7,11397,65535,    0, 1588, 1406,65535,65535,    0
 136,1580118000,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 137,1580118300,    0,   12,10514,  425, 3777,    0, 1392,    4, 9022,    2,    0, 1041,  893,65535,65535,    0
 138,1580118300,    1,   12,14935,  532, 4330,    0, 1787,    7,11397,65535,    0, 1588, 1406,65535,65535,    0
 139,1580118300,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 140,1580118600,    0,   12,10515,  425, 3777,    0, 1392,    4, 9023,    2,    0, 1041,  893,65535,65535,    0
 141,1580118600,    1,   12,14942,  532, 4334,    0, 1787,    7,11399,65535,    0, 1588, 1406,65535,65535,    0
 142,1580118600,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 143,1580118900,    0,   12,10515,  425, 3777,    0, 1392,    4, 9023,    2,    0, 1041,  893,65535,65535,    0
 144,1580118900,    1,   12,14942,  532, 4337,    0, 1787,    7,11400,65535,    0, 1588, 1406,65535,65535,    0
 145,1580118900,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 146,1580119200,    0,   12,10515,  425, 3777,    0, 1395,    4, 9024,    2,    0, 1041,  893,65535,65535,    0
 147,1580119200,    1,   12,14942,  532, 4337,    0, 1787,    7,11402,65535,    0, 1588, 1406,65535,65535,    0
 148,1580119200,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 149,1580119500,    0,   12,10515,  425, 3777,    0, 1395,    4, 9024,    2,    0, 1041,  893,65535,65535,    0
 150,1580119500,    1,   12,14944,  532, 4337,    0, 1788,    7,11403,65535,    0, 1588, 1406,65535,65535,    0
 151,1580119500,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 152,1580119800,    0,   12,10515,  425, 3778,    0, 1395,    4, 9024,    2,    0, 1041,  893,65535,65535,    0
 153,1580119800,    1,   12,14948,  532, 4338,    0, 1790,    7,11408,65535,    0, 1589, 1407,65535,65535,    0
 154,1580119800,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 155,1580120100,    0,   12,10515,  425, 3778,    0, 1395,    4, 9024,    2,    0, 1041,  893,65535,65535,    0
 156,1580120100,    1,   12,14951,  532, 4339,    0, 1793,    7,11409,65535,    0, 1589, 1407,65535,65535,    0
 157,1580120100,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 158,1580120400,    0,   12,10515,  425, 3778,    0, 1395,    4, 9024,    2,    0, 1041,  893,65535,65535,    0
 159,1580120400,    1,   12,14954,  532, 4342,    0, 1793,    7,11410,65535,    0, 1589, 1407,65535,65535,    0
 160,1580120400,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 161,1580120700,    0,   12,10516,  425, 3778,    0, 1395,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 162,1580120700,    1,   12,14956,  532, 4342,    0, 1793,    7,11411,65535,    0, 1589, 1407,65535,65535,    0
 163,1580120700,    2,    7,10473,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1482, 1249,65535,65535,    0
 164,1580121000,    0,   12,10516,  425, 3778,    0, 1395,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 165,1580121000,    1,   12,14959,  532, 4345,    0, 1793,    7,11416,65535,    0, 1589, 1407,65535,65535,    0
 166,1580121000,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1483, 1250,65535,65535,    0
 167,1580121300,    0,   12,10516,  425, 3778,    0, 1396,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 168,1580121300,    1,   12,14962,  532, 4345,    0, 1794,    7,11417,65535,    0, 1589, 1407,65535,65535,    0
 169,1580121300,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1483, 1250,65535,65535,    0
 170,1580121600,    0,   12,10516,  425, 3778,    0, 1396,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 171,1580121600,    1,   12,14963,  532, 4346,    0, 1794,    7,11420,65535,    0, 1589, 1407,65535,65535,    0
 172,1580121600,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1483, 1250,65535,65535,    0
 173,1580121900,    0,   12,10516,  425, 3778,    0, 1396,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 174,1580121900,    1,   12,14965,  532, 4348,    0, 1794,    7,11423,65535,    0, 1589, 1407,65535,65535,    0
 175,1580121900,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1483, 1250,65535,65535,    0
 176,1580122200,    0,   12,10516,  425, 3778,    0, 1396,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 177,1580122200,    1,   12,14971,  532, 4349,    0, 1794,    7,11425,65535,    0, 1589, 1407,65535,65535,    0
 178,1580122200,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1483, 1250,65535,65535,    0
 179,1580122500,    0,   12,10516,  425, 3778,    0, 1396,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 180,1580122500,    1,   12,14975,  532, 4349,    0, 1795,    7,11427,65535,    0, 1589, 1407,65535,65535,    0
 181,1580122500,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1483, 1250,65535,65535,    0
 182,1580122800,    0,   12,10516,  425, 3778,    0, 1397,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 183,1580122800,    1,   12,14975,  532, 4350,    0, 1795,    7,11429,65535,    0, 1589, 1407,65535,65535,    0
 184,1580122800,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1483, 1250,65535,65535,    0
 185,1580123100,    0,   12,10516,  425, 3778,    0, 1399,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 186,1580123100,    1,   12,14978,  532, 4350,    0, 1801,    7,11435,65535,    0, 1589, 1407,65535,65535,    0
 187,1580123100,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1483, 1250,65535,65535,    0
 188,1580123400,    0,   12,10516,  425, 3778,    0, 1405,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 189,1580123400,    1,   12,14980,  532, 4351,    0, 1807,    7,11441,65535,    0, 1589, 1407,65535,65535,    0
 190,1580123400,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1483, 1250,65535,65535,    0
 191,1580123700,    0,   12,10516,  425, 3779,    0, 1406,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 192,1580123700,    1,   12,14982,  532, 4353,    0, 1811,    7,11441,65535,    0, 1589, 1407,65535,65535,    0
 193,1580123700,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1484, 1251,65535,65535,    0
 194,1580124000,    0,   12,10516,  425, 3779,    0, 1406,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 195,1580124000,    1,   12,14986,  532, 4354,    0, 1812,    7,11443,65535,    0, 1589, 1407,65535,65535,    0
 196,1580124000,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1484, 1251,65535,65535,    0
 197,1580124300,    0,   12,10516,  425, 3779,    0, 1406,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 198,1580124300,    1,   12,14990,  532, 4354,    0, 1812,    7,11445,65535,    0, 1589, 1407,65535,65535,    0
 199,1580124300,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1484, 1251,65535,65535,    0
 200,1580124600,    0,   12,10516,  425, 3779,    0, 1406,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 201,1580124600,    1,   12,14992,  532, 4354,    0, 1812,    7,11445,65535,    0, 1589, 1407,65535,65535,    0
 202,1580124600,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1484, 1251,65535,65535,    0
 203,1580124900,    0,   12,10516,  425, 3779,    0, 1409,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 204,1580124900,    1,   12,14995,  532, 4362,    0, 1814,    7,11445,65535,    0, 1589, 1407,65535,65535,    0
 205,1580124900,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1485, 1252,65535,65535,    0
 206,1580125200,    0,   12,10516,  425, 3779,    0, 1410,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 207,1580125200,    1,   12,14997,  532, 4362,    0, 1819,    7,11450,65535,    0, 1589, 1407,65535,65535,    0
 208,1580125200,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1485, 1252,65535,65535,    0
 209,1580125500,    0,   12,10516,  425, 3779,    0, 1411,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 210,1580125500,    1,   12,14998,  532, 4362,    0, 1819,    7,11450,65535,    0, 1589, 1407,65535,65535,    0
 211,1580125500,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1485, 1252,65535,65535,    0
 212,1580125800,    0,   12,10516,  425, 3781,    0, 1411,    4, 9025,    2,    0, 1041,  893,65535,65535,    0
 213,1580125800,    1,   12,15000,  532, 4364,    0, 1820,    7,11453,65535,    0, 1589, 1407,65535,65535,    0
 214,1580125800,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1485, 1252,65535,65535,    0
 215,1580126100,    0,   12,10516,  425, 3781,    0, 1411,    4, 9026,    2,    0, 1041,  893,65535,65535,    0
 216,1580126100,    1,   12,15002,  532, 4364,    0, 1820,    7,11456,65535,    0, 1590, 1408,65535,65535,    0
 217,1580126100,    2,    7,10474,  589, 3187,    0, 1173,    8, 9192,    1,    0, 1485, 1252,65535,65535,    0
 218,1580126400,    0,   12,10516,  425, 3781,    0, 1411,    4, 9026,    2,    0, 1041,  893,65535,65535,    0
 219,1580126400,    1,   12,15004,  532, 4364,    0, 1822,    7,11457,65535,    0, 1590, 1408,65535,65535,    0
 220,1580126400,    2,    7,10474,  589, 3188,    0, 1173,    8, 9192,    1,    0, 1485, 1252,65535,65535,    0
 221,1580126700,    0,   12,10516,  425, 3781,    0, 1411,    4, 9026,    2,    0, 1041,  893,65535,65535,    0
 222,1580126700,    1,   12,15009,  532, 4364,    0, 1822,    7,11457,65535,    0, 1590, 1408,65535,65535,    0
 223,1580126700,    2,    7,10475,  589, 3188,    0, 1173,    8, 9192,    1,    0, 1486, 1253,65535,65535,    0
 224,1580127000,    0,   12,10516,  425, 3781,    0, 1411,    4, 9026,    2,    0, 1041,  893,65535,65535,    0
 225,1580127000,    1,   12,15010,  532, 4364,    0, 1822,    7,11458,65535,    0, 1590, 1408,65535,65535,    0
 226,1580127000,    2,    7,10475,  589, 3188,    0, 1173,    8, 9192,    1,    0, 1486, 1253,65535,65535,    0
 227,1580127300,    0,   12,10516,  425, 3781,    0, 1411,    4, 9026,    2,    0, 1041,  893,65535,65535,    0
 228,1580127300,    1,   12,15014,  532, 4364,    0, 1822,    7,11459,65535,    0, 1590, 1408,65535,65535,    0
 229,1580127300,    2,    7,10475,  589, 3188,    0, 1173,    8, 9192,    1,    0, 1486, 1253,65535,65535,    0
 230,1580127600,    0,   12,10516,  425, 3781,    0, 1411,    4, 9026,    2,    0, 1041,  893,65535,65535,    0
 231,1580127600,    1,   12,15015,  532, 4364,    0, 1822,    7,11459,65535,    0, 1590, 1408,65535,65535,    0
